Product_id,date,opening_stock,Units Sold,clossing_stock,restock_quantity,store_id
P0004,25-11-23,510,96,414,0,S004
P0005,25-11-23,166,57,109,0,S004
P0006,25-11-23,134,99,35,365,S004
P0007,25-11-23,751,110,641,0,S004
P0008,25-11-23,168,90,78,0,S004
P0009,25-11-23,382,104,278,0,S004
P0010,25-11-23,681,31,650,0,S004
P0011,25-11-23,219,144,75,682,S004
P0012,25-11-23,203,94,109,0,S004
P0013,25-11-23,292,94,198,285,S004
P0014,25-11-23,126,47,79,0,S004
P0015,25-11-23,661,72,589,0,S004
P0016,25-11-23,170,87,83,234,S004
P0017,25-11-23,137,32,105,0,S004
P0018,25-11-23,71,71,0,136,S004
P0019,25-11-23,137,105,32,74,S004
P0020,25-11-23,41,41,0,166,S004
P0001,25-11-23,150,96,54,0,S005
P0002,25-11-23,177,102,75,0,S005
P0003,25-11-23,106,83,23,118,S005
P0004,25-11-23,174,78,96,87,S005
P0005,25-11-23,181,97,84,0,S005
P0006,25-11-23,675,100,575,0,S005
P0007,25-11-23,451,109,342,0,S005
P0008,25-11-23,202,37,165,0,S005
P0009,25-11-23,56,56,0,401,S005
P0010,25-11-23,494,83,411,0,S005
P0011,25-11-23,385,119,266,0,S005
P0012,25-11-23,319,104,215,0,S005
P0013,25-11-23,322,58,264,0,S005
P0014,25-11-23,335,18,317,0,S005
P0015,25-11-23,494,48,446,0,S005
P0016,25-11-23,552,186,366,0,S005
P0017,25-11-23,166,74,92,107,S005
P0018,25-11-23,106,81,25,83,S005
P0019,25-11-23,274,85,189,0,S005
P0020,25-11-23,123,80,43,80,S005
P0001,26-11-23,94,94,0,244,S001
P0002,26-11-23,102,102,0,131,S001
P0003,26-11-23,179,179,0,772,S001
P0004,26-11-23,121,110,11,0,S001
P0005,26-11-23,902,72,830,0,S001
P0006,26-11-23,300,73,227,325,S001
P0007,26-11-23,351,60,291,0,S001
P0008,26-11-23,151,60,91,0,S001
P0009,26-11-23,267,129,138,0,S001
P0010,26-11-23,294,75,219,0,S001
P0011,26-11-23,235,49,186,161,S001
P0012,26-11-23,294,104,190,0,S001
P0013,26-11-23,96,71,25,74,S001
P0014,26-11-23,454,116,338,0,S001
P0015,26-11-23,104,104,0,163,S001
P0016,26-11-23,670,75,595,0,S001
P0017,26-11-23,74,74,0,134,S001
P0018,26-11-23,183,68,115,108,S001
P0019,26-11-23,109,109,0,149,S001
P0020,26-11-23,238,104,134,515,S001
P0001,26-11-23,407,20,387,0,S002
P0002,26-11-23,109,66,43,0,S002
P0003,26-11-23,145,75,70,0,S002
P0004,26-11-23,256,64,192,0,S002
P0005,26-11-23,616,90,526,0,S002
P0006,26-11-23,134,50,84,0,S002
P0007,26-11-23,426,124,302,397,S002
P0008,26-11-23,145,99,46,174,S002
P0009,26-11-23,235,56,179,0,S002
P0010,26-11-23,140,60,80,0,S002
P0011,26-11-23,561,69,492,0,S002
P0012,26-11-23,710,101,609,0,S002
P0013,26-11-23,523,83,440,0,S002
P0014,26-11-23,383,57,326,0,S002
P0015,26-11-23,348,110,238,0,S002
P0016,26-11-23,149,83,66,194,S002
P0017,26-11-23,446,160,286,426,S002
P0018,26-11-23,115,92,23,97,S002
P0019,26-11-23,603,102,501,0,S002
P0020,26-11-23,150,79,71,0,S002
P0001,26-11-23,231,122,109,230,S003
P0002,26-11-23,453,58,395,0,S003
P0003,26-11-23,161,122,39,95,S003
P0004,26-11-23,45,45,0,0,S003
P0005,26-11-23,260,72,188,0,S003
P0006,26-11-23,173,57,116,0,S003
P0007,26-11-23,950,72,878,0,S003
P0008,26-11-23,161,75,86,0,S003
P0009,26-11-23,161,74,87,0,S003
P0010,26-11-23,131,47,84,0,S003
P0011,26-11-23,209,80,129,262,S003
P0012,26-11-23,253,122,131,256,S003
P0013,26-11-23,477,100,377,0,S003
P0014,26-11-23,459,155,304,413,S003
P0015,26-11-23,873,122,751,0,S003
P0016,26-11-23,196,94,102,0,S003
P0017,26-11-23,735,94,641,0,S003
P0018,26-11-23,306,83,223,0,S003
P0019,26-11-23,120,120,0,190,S003
P0020,26-11-23,263,78,185,0,S003
P0001,26-11-23,418,107,311,0,S004
P0002,26-11-23,435,38,397,0,S004
P0003,26-11-23,519,42,477,0,S004
P0004,26-11-23,1023,91,932,0,S004
P0005,26-11-23,109,52,57,60,S004
P0006,26-11-23,256,124,132,0,S004
P0007,26-11-23,641,206,435,651,S004
P0008,26-11-23,78,38,40,50,S004
P0009,26-11-23,278,70,208,229,S004
P0010,26-11-23,650,134,516,0,S004
P0011,26-11-23,75,72,3,0,S004
P0012,26-11-23,109,109,0,96,S004
P0013,26-11-23,198,37,161,0,S004
P0014,26-11-23,211,64,147,0,S004
P0015,26-11-23,589,64,525,0,S004
P0016,26-11-23,83,70,13,0,S004
P0017,26-11-23,105,105,0,153,S004
P0018,26-11-23,136,30,106,0,S004
P0019,26-11-23,106,106,0,155,S004
P0020,26-11-23,74,68,6,0,S004
P0001,26-11-23,291,72,219,0,S005
P0002,26-11-23,75,28,47,0,S005
P0003,26-11-23,141,137,4,107,S005
P0004,26-11-23,183,130,53,148,S005
P0005,26-11-23,426,146,280,0,S005
P0006,26-11-23,575,101,474,0,S005
P0007,26-11-23,342,103,239,0,S005
P0008,26-11-23,165,68,97,0,S005
P0009,26-11-23,266,138,128,0,S005
P0010,26-11-23,411,189,222,625,S005
P0011,26-11-23,266,137,129,0,S005
P0012,26-11-23,754,82,672,0,S005
P0013,26-11-23,264,87,177,388,S005
P0014,26-11-23,317,50,267,0,S005
P0015,26-11-23,446,93,353,0,S005
P0016,26-11-23,366,152,214,337,S005
P0017,26-11-23,199,189,10,177,S005
P0018,26-11-23,108,59,49,81,S005
P0019,26-11-23,189,106,83,293,S005
P0020,26-11-23,123,90,33,95,S005
P0001,27-11-23,196,93,103,0,S001
P0002,27-11-23,131,96,35,118,S001
P0003,27-11-23,524,142,382,0,S001
P0004,27-11-23,203,121,82,240,S001
P0005,27-11-23,830,136,694,0,S001
P0006,27-11-23,227,91,136,0,S001
P0007,27-11-23,291,48,243,0,S001
P0008,27-11-23,91,91,0,117,S001
P0009,27-11-23,138,138,0,223,S001
P0010,27-11-23,219,70,149,0,S001
P0011,27-11-23,186,71,115,0,S001
P0012,27-11-23,555,72,483,0,S001
P0013,27-11-23,99,90,9,116,S001
P0014,27-11-23,338,182,156,0,S001
P0015,27-11-23,163,118,45,123,S001
P0016,27-11-23,595,120,475,0,S001
P0017,27-11-23,134,34,100,0,S001
P0018,27-11-23,223,29,194,0,S001
P0019,27-11-23,149,149,0,187,S001
P0020,27-11-23,134,81,53,0,S001
P0001,27-11-23,387,51,336,0,S002
P0002,27-11-23,273,88,185,190,S002
P0003,27-11-23,70,70,0,510,S002
P0004,27-11-23,660,89,571,0,S002
P0005,27-11-23,526,92,434,586,S002
P0006,27-11-23,84,84,0,161,S002
P0007,27-11-23,302,150,152,0,S002
P0008,27-11-23,220,219,1,234,S002
P0009,27-11-23,586,35,551,0,S002
P0010,27-11-23,80,65,15,67,S002
P0011,27-11-23,492,96,396,0,S002
P0012,27-11-23,609,100,509,0,S002
P0013,27-11-23,440,141,299,377,S002
P0014,27-11-23,326,34,292,0,S002
P0015,27-11-23,744,180,564,634,S002
P0016,27-11-23,66,66,0,0,S002
P0017,27-11-23,286,105,181,0,S002
P0018,27-11-23,120,55,65,0,S002
P0019,27-11-23,501,110,391,436,S002
P0020,27-11-23,71,40,31,0,S002
P0001,27-11-23,109,59,50,0,S003
P0002,27-11-23,395,37,358,0,S003
P0003,27-11-23,134,90,44,106,S003
P0004,27-11-23,771,123,648,0,S003
P0005,27-11-23,763,114,649,0,S003
P0006,27-11-23,116,107,9,102,S003
P0007,27-11-23,878,109,769,0,S003
P0008,27-11-23,332,68,264,0,S003
P0009,27-11-23,87,87,0,112,S003
P0010,27-11-23,84,84,0,180,S003
P0011,27-11-23,129,102,27,0,S003
P0012,27-11-23,131,76,55,0,S003
P0013,27-11-23,377,145,232,584,S003
P0014,27-11-23,304,123,181,0,S003
P0015,27-11-23,751,109,642,0,S003
P0016,27-11-23,335,77,258,0,S003
P0017,27-11-23,641,52,589,0,S003
P0018,27-11-23,223,47,176,0,S003
P0019,27-11-23,190,77,113,0,S003
P0020,27-11-23,185,68,117,0,S003
P0001,27-11-23,311,98,213,0,S004
P0002,27-11-23,397,116,281,0,S004
P0003,27-11-23,477,205,272,595,S004
P0004,27-11-23,932,36,896,0,S004
P0005,27-11-23,117,48,69,80,S004
P0006,27-11-23,497,123,374,0,S004
P0007,27-11-23,435,77,358,0,S004
P0008,27-11-23,90,25,65,0,S004
P0009,27-11-23,208,38,170,0,S004
P0010,27-11-23,516,115,401,0,S004
P0011,27-11-23,396,151,245,0,S004
P0012,27-11-23,96,96,0,113,S004
P0013,27-11-23,161,152,9,322,S004
P0014,27-11-23,147,55,92,137,S004
P0015,27-11-23,525,50,475,0,S004
P0016,27-11-23,13,13,0,348,S004
P0017,27-11-23,153,75,78,96,S004
P0018,27-11-23,106,80,26,92,S004
P0019,27-11-23,155,155,0,122,S004
P0020,27-11-23,172,40,132,0,S004
P0001,27-11-23,219,136,83,355,S005
P0002,27-11-23,293,131,162,293,S005
P0003,27-11-23,111,84,27,138,S005
P0004,27-11-23,201,92,109,128,S005
P0005,27-11-23,280,167,113,478,S005
P0006,27-11-23,474,241,233,1216,S005
P0007,27-11-23,239,100,139,253,S005
P0008,27-11-23,97,97,0,132,S005
P0009,27-11-23,128,86,42,0,S005
P0010,27-11-23,222,133,89,0,S005
P0011,27-11-23,129,40,89,0,S005
P0012,27-11-23,672,74,598,0,S005
P0013,27-11-23,177,93,84,0,S005
P0014,27-11-23,267,132,135,367,S005
P0015,27-11-23,353,210,143,463,S005
P0016,27-11-23,214,119,95,0,S005
P0017,27-11-23,187,60,127,0,S005
P0018,27-11-23,130,79,51,109,S005
P0019,27-11-23,83,83,0,0,S005
P0020,27-11-23,128,39,89,0,S005
P0001,28-11-23,347,107,240,296,S001
P0002,28-11-23,153,66,87,0,S001
P0003,28-11-23,382,41,341,0,S001
P0004,28-11-23,82,79,3,0,S001
P0005,28-11-23,694,82,612,0,S001
P0006,28-11-23,136,69,67,0,S001
P0007,28-11-23,784,111,673,0,S001
P0008,28-11-23,117,117,0,144,S001
P0009,28-11-23,223,140,83,157,S001
P0010,28-11-23,556,88,468,0,S001
P0011,28-11-23,276,61,215,0,S001
P0012,28-11-23,483,104,379,0,S001
P0013,28-11-23,125,118,7,140,S001
P0014,28-11-23,766,69,697,0,S001
P0015,28-11-23,168,56,112,0,S001
P0016,28-11-23,475,89,386,0,S001
P0017,28-11-23,100,76,24,148,S001
P0018,28-11-23,194,98,96,137,S001
P0019,28-11-23,187,40,147,0,S001
P0020,28-11-23,53,41,12,0,S001
P0001,28-11-23,336,26,310,0,S002
P0002,28-11-23,185,21,164,0,S002
P0003,28-11-23,424,97,327,0,S002
P0004,28-11-23,571,132,439,0,S002
P0005,28-11-23,434,37,397,0,S002
P0006,28-11-23,161,82,79,0,S002
P0007,28-11-23,152,53,99,0,S002
P0008,28-11-23,235,88,147,0,S002
P0009,28-11-23,551,217,334,0,S002
P0010,28-11-23,82,74,8,85,S002
P0011,28-11-23,396,68,328,0,S002
P0012,28-11-23,509,59,450,0,S002
P0013,28-11-23,299,84,215,0,S002
P0014,28-11-23,292,81,211,0,S002
P0015,28-11-23,564,17,547,0,S002
P0016,28-11-23,194,71,123,152,S002
P0017,28-11-23,181,46,135,0,S002
P0018,28-11-23,65,65,0,94,S002
P0019,28-11-23,391,79,312,0,S002
P0020,28-11-23,299,41,258,0,S002
P0001,28-11-23,280,53,227,0,S003
P0002,28-11-23,358,84,274,330,S003
P0003,28-11-23,150,82,68,113,S003
P0004,28-11-23,648,85,563,0,S003
P0005,28-11-23,649,61,588,0,S003
P0006,28-11-23,111,111,0,128,S003
P0007,28-11-23,769,81,688,0,S003
P0008,28-11-23,264,67,197,0,S003
P0009,28-11-23,112,107,5,178,S003
P0010,28-11-23,180,114,66,140,S003
P0011,28-11-23,289,88,201,0,S003
P0012,28-11-23,311,47,264,0,S003
P0013,28-11-23,232,128,104,0,S003
P0014,28-11-23,181,127,54,0,S003
P0015,28-11-23,642,138,504,733,S003
P0016,28-11-23,258,59,199,183,S003
P0017,28-11-23,589,69,520,0,S003
P0018,28-11-23,765,53,712,0,S003
P0019,28-11-23,113,113,0,189,S003
P0020,28-11-23,117,85,32,433,S003
P0001,28-11-23,213,80,133,0,S004
P0002,28-11-23,281,71,210,0,S004
P0003,28-11-23,272,42,230,0,S004
P0004,28-11-23,896,255,641,0,S004
P0005,28-11-23,149,66,83,123,S004
P0006,28-11-23,374,163,211,412,S004
P0007,28-11-23,358,119,239,0,S004
P0008,28-11-23,65,50,15,50,S004
P0009,28-11-23,170,164,6,403,S004
P0010,28-11-23,401,140,261,591,S004
P0011,28-11-23,245,96,149,0,S004
P0012,28-11-23,113,113,0,97,S004
P0013,28-11-23,294,55,239,0,S004
P0014,28-11-23,92,92,0,204,S004
P0015,28-11-23,475,91,384,0,S004
P0016,28-11-23,234,58,176,0,S004
P0017,28-11-23,174,96,78,117,S004
P0018,28-11-23,118,83,35,68,S004
P0019,28-11-23,122,64,58,80,S004
P0020,28-11-23,132,47,85,116,S004
P0001,28-11-23,83,62,21,0,S005
P0002,28-11-23,162,69,93,0,S005
P0003,28-11-23,165,99,66,96,S005
P0004,28-11-23,237,170,67,178,S005
P0005,28-11-23,113,113,0,0,S005
P0006,28-11-23,233,102,131,0,S005
P0007,28-11-23,139,65,74,0,S005
P0008,28-11-23,132,77,55,75,S005
P0009,28-11-23,443,71,372,0,S005
P0010,28-11-23,89,38,51,0,S005
P0011,28-11-23,586,73,513,0,S005
P0012,28-11-23,598,56,542,0,S005
P0013,28-11-23,84,84,0,0,S005
P0014,28-11-23,135,54,81,0,S005
P0015,28-11-23,143,69,74,0,S005
P0016,28-11-23,95,71,24,0,S005
P0017,28-11-23,127,127,0,112,S005
P0018,28-11-23,160,113,47,112,S005
P0019,28-11-23,293,38,255,0,S005
P0020,28-11-23,89,66,23,61,S005
P0001,29-11-23,240,93,147,0,S001
P0002,29-11-23,87,44,43,64,S001
P0003,29-11-23,341,81,260,0,S001
P0004,29-11-23,243,100,143,282,S001
P0005,29-11-23,612,65,547,0,S001
P0006,29-11-23,392,104,288,0,S001
P0007,29-11-23,673,100,573,0,S001
P0008,29-11-23,144,81,63,0,S001
P0009,29-11-23,240,30,210,0,S001
P0010,29-11-23,468,75,393,422,S001
P0011,29-11-23,215,70,145,220,S001
P0012,29-11-23,379,129,250,0,S001
P0013,29-11-23,147,85,62,101,S001
P0014,29-11-23,697,65,632,0,S001
P0015,29-11-23,112,89,23,147,S001
P0016,29-11-23,386,80,306,372,S001
P0017,29-11-23,172,65,107,0,S001
P0018,29-11-23,233,102,131,0,S001
P0019,29-11-23,147,105,42,132,S001
P0020,29-11-23,263,105,158,0,S001
P0001,29-11-23,310,103,207,395,S002
P0002,29-11-23,354,153,201,255,S002
P0003,29-11-23,327,146,181,0,S002
P0004,29-11-23,439,65,374,0,S002
P0005,29-11-23,397,63,334,0,S002
P0006,29-11-23,79,71,8,65,S002
P0007,29-11-23,496,72,424,0,S002
P0008,29-11-23,147,135,12,128,S002
P0009,29-11-23,334,92,242,0,S002
P0010,29-11-23,93,68,25,50,S002
P0011,29-11-23,328,109,219,327,S002
P0012,29-11-23,450,113,337,576,S002
P0013,29-11-23,215,39,176,0,S002
P0014,29-11-23,550,78,472,0,S002
P0015,29-11-23,547,69,478,0,S002
P0016,29-11-23,123,48,75,0,S002
P0017,29-11-23,561,76,485,0,S002
P0018,29-11-23,94,63,31,60,S002
P0019,29-11-23,312,45,267,0,S002
P0020,29-11-23,258,53,205,194,S002
P0001,29-11-23,227,93,134,0,S003
P0002,29-11-23,274,89,185,0,S003
P0003,29-11-23,181,153,28,124,S003
P0004,29-11-23,563,129,434,0,S003
P0005,29-11-23,588,72,516,0,S003
P0006,29-11-23,128,128,0,102,S003
P0007,29-11-23,688,132,556,504,S003
P0008,29-11-23,197,64,133,183,S003
P0009,29-11-23,183,165,18,167,S003
P0010,29-11-23,206,82,124,0,S003
P0011,29-11-23,201,93,108,341,S003
P0012,29-11-23,264,91,173,203,S003
P0013,29-11-23,104,85,19,0,S003
P0014,29-11-23,467,120,347,0,S003
P0015,29-11-23,504,88,416,0,S003
P0016,29-11-23,199,183,16,336,S003
P0017,29-11-23,520,54,466,0,S003
P0018,29-11-23,712,114,598,0,S003
P0019,29-11-23,189,94,95,0,S003
P0020,29-11-23,372,73,299,0,S003
P0001,29-11-23,691,35,656,0,S004
P0002,29-11-23,210,94,116,214,S004
P0003,29-11-23,230,125,105,0,S004
P0004,29-11-23,641,141,500,0,S004
P0005,29-11-23,206,105,101,147,S004
P0006,29-11-23,211,128,83,0,S004
P0007,29-11-23,239,168,71,0,S004
P0008,29-11-23,65,65,0,127,S004
P0009,29-11-23,235,48,187,0,S004
P0010,29-11-23,261,154,107,0,S004
P0011,29-11-23,831,129,702,0,S004
P0012,29-11-23,97,97,0,121,S004
P0013,29-11-23,239,163,76,397,S004
P0014,29-11-23,137,20,117,0,S004
P0015,29-11-23,384,87,297,0,S004
P0016,29-11-23,176,69,107,0,S004
P0017,29-11-23,195,66,129,0,S004
P0018,29-11-23,103,15,88,0,S004
P0019,29-11-23,138,102,36,96,S004
P0020,29-11-23,85,40,45,0,S004
P0001,29-11-23,376,125,251,0,S005
P0002,29-11-23,93,77,16,0,S005
P0003,29-11-23,162,82,80,84,S005
P0004,29-11-23,245,90,155,0,S005
P0005,29-11-23,478,79,399,0,S005
P0006,29-11-23,131,131,0,0,S005
P0007,29-11-23,327,151,176,267,S005
P0008,29-11-23,130,63,67,118,S005
P0009,29-11-23,372,121,251,453,S005
P0010,29-11-23,676,81,595,0,S005
P0011,29-11-23,513,78,435,568,S005
P0012,29-11-23,542,98,444,0,S005
P0013,29-11-23,388,131,257,319,S005
P0014,29-11-23,81,75,6,0,S005
P0015,29-11-23,537,126,411,0,S005
P0016,29-11-23,361,69,292,0,S005
P0017,29-11-23,112,82,30,79,S005
P0018,29-11-23,159,121,38,0,S005
P0019,29-11-23,255,76,179,0,S005
P0020,29-11-23,84,59,25,58,S005
P0001,30-11-23,443,117,326,0,S001
P0002,30-11-23,107,107,0,189,S001
P0003,30-11-23,1032,144,888,0,S001
P0004,30-11-23,143,132,11,0,S001
P0005,30-11-23,547,94,453,492,S001
P0006,30-11-23,288,64,224,0,S001
P0007,30-11-23,573,59,514,0,S001
P0008,30-11-23,63,63,0,114,S001
P0009,30-11-23,210,151,59,168,S001
P0010,30-11-23,393,77,316,0,S001
P0011,30-11-23,145,120,25,0,S001
P0012,30-11-23,250,110,140,239,S001
P0013,30-11-23,163,87,76,0,S001
P0014,30-11-23,632,123,509,0,S001
P0015,30-11-23,170,33,137,0,S001
P0016,30-11-23,306,78,228,0,S001
P0017,30-11-23,107,102,5,172,S001
P0018,30-11-23,131,102,29,92,S001
P0019,30-11-23,174,50,124,0,S001
P0020,30-11-23,673,39,634,0,S001
P0001,30-11-23,207,72,135,0,S002
P0002,30-11-23,201,47,154,0,S002
P0003,30-11-23,691,83,608,0,S002
P0004,30-11-23,374,29,345,0,S002
P0005,30-11-23,334,107,227,0,S002
P0006,30-11-23,73,51,22,74,S002
P0007,30-11-23,424,78,346,0,S002
P0008,30-11-23,140,116,24,149,S002
P0009,30-11-23,242,57,185,0,S002
P0010,30-11-23,75,75,0,105,S002
P0011,30-11-23,219,57,162,0,S002
P0012,30-11-23,337,57,280,0,S002
P0013,30-11-23,553,131,422,0,S002
P0014,30-11-23,472,52,420,0,S002
P0015,30-11-23,478,68,410,0,S002
P0016,30-11-23,227,100,127,184,S002
P0017,30-11-23,485,62,423,0,S002
P0018,30-11-23,91,91,0,105,S002
P0019,30-11-23,267,108,159,0,S002
P0020,30-11-23,205,65,140,0,S002
P0001,30-11-23,134,134,0,261,S003
P0002,30-11-23,185,87,98,0,S003
P0003,30-11-23,152,66,86,0,S003
P0004,30-11-23,434,17,417,0,S003
P0005,30-11-23,516,141,375,530,S003
P0006,30-11-23,102,102,0,108,S003
P0007,30-11-23,556,107,449,0,S003
P0008,30-11-23,133,107,26,0,S003
P0009,30-11-23,185,105,80,0,S003
P0010,30-11-23,124,66,58,79,S003
P0011,30-11-23,108,108,0,0,S003
P0012,30-11-23,173,51,122,0,S003
P0013,30-11-23,19,19,0,629,S003
P0014,30-11-23,347,128,219,376,S003
P0015,30-11-23,416,109,307,0,S003
P0016,30-11-23,199,108,91,0,S003
P0017,30-11-23,466,68,398,0,S003
P0018,30-11-23,598,46,552,0,S003
P0019,30-11-23,95,82,13,80,S003
P0020,30-11-23,299,123,176,0,S003
P0001,30-11-23,656,87,569,0,S004
P0002,30-11-23,116,83,33,0,S004
P0003,30-11-23,700,65,635,0,S004
P0004,30-11-23,500,170,330,434,S004
P0005,30-11-23,248,129,119,0,S004
P0006,30-11-23,495,96,399,0,S004
P0007,30-11-23,722,89,633,0,S004
P0008,30-11-23,127,51,76,0,S004
P0009,30-11-23,187,79,108,0,S004
P0010,30-11-23,107,105,2,0,S004
P0011,30-11-23,702,48,654,0,S004
P0012,30-11-23,121,103,18,112,S004
P0013,30-11-23,398,189,209,0,S004
P0014,30-11-23,321,111,210,0,S004
P0015,30-11-23,297,53,244,0,S004
P0016,30-11-23,455,34,421,0,S004
P0017,30-11-23,129,79,50,58,S004
P0018,30-11-23,88,54,34,104,S004
P0019,30-11-23,132,100,32,107,S004
P0020,30-11-23,161,91,70,173,S004
P0001,30-11-23,251,115,136,0,S005
P0002,30-11-23,309,95,214,426,S005
P0003,30-11-23,164,155,9,152,S005
P0004,30-11-23,155,70,85,102,S005
P0005,30-11-23,399,95,304,0,S005
P0006,30-11-23,0,0,0,0,S005
P0007,30-11-23,176,64,112,0,S005
P0008,30-11-23,185,94,91,0,S005
P0009,30-11-23,251,127,124,0,S005
P0010,30-11-23,595,92,503,0,S005
P0011,30-11-23,435,123,312,0,S005
P0012,30-11-23,444,142,302,519,S005
P0013,30-11-23,257,187,70,0,S005
P0014,30-11-23,373,78,295,0,S005
P0015,30-11-23,411,70,341,0,S005
P0016,30-11-23,292,69,223,0,S005
P0017,30-11-23,109,81,28,111,S005
P0018,30-11-23,38,38,0,95,S005
P0019,30-11-23,179,59,120,0,S005
P0020,30-11-23,83,74,9,84,S005
P0001,01-12-23,326,124,202,0,S001
P0002,01-12-23,189,97,92,184,S001
P0003,01-12-23,888,184,704,780,S001
P0004,01-12-23,293,58,235,0,S001
P0005,01-12-23,453,147,306,0,S001
P0006,01-12-23,224,57,167,209,S001
P0007,01-12-23,514,99,415,568,S001
P0008,01-12-23,114,42,72,0,S001
P0009,01-12-23,227,163,64,122,S001
P0010,01-12-23,316,88,228,0,S001
P0011,01-12-23,245,175,70,325,S001
P0012,01-12-23,140,45,95,0,S001
P0013,01-12-23,76,62,14,58,S001
P0014,01-12-23,509,91,418,0,S001
P0015,01-12-23,137,60,77,71,S001
P0016,01-12-23,228,143,85,0,S001
P0017,01-12-23,177,80,97,0,S001
P0018,01-12-23,121,121,0,146,S001
P0019,01-12-23,124,93,31,88,S001
P0020,01-12-23,634,115,519,0,S001
P0001,01-12-23,135,83,52,0,S002
P0002,01-12-23,409,112,297,0,S002
P0003,01-12-23,608,137,471,0,S002
P0004,01-12-23,345,133,212,572,S002
P0005,01-12-23,813,81,732,0,S002
P0006,01-12-23,96,96,0,133,S002
P0007,01-12-23,346,53,293,0,S002
P0008,01-12-23,173,78,95,0,S002
P0009,01-12-23,185,134,51,227,S002
P0010,01-12-23,105,105,0,126,S002
P0011,01-12-23,162,79,83,0,S002
P0012,01-12-23,280,79,201,0,S002
P0013,01-12-23,422,181,241,558,S002
P0014,01-12-23,420,70,350,411,S002
P0015,01-12-23,1044,93,951,0,S002
P0016,01-12-23,127,127,0,334,S002
P0017,01-12-23,423,75,348,0,S002
P0018,01-12-23,105,64,41,79,S002
P0019,01-12-23,595,138,457,639,S002
P0020,01-12-23,140,37,103,0,S002
P0001,01-12-23,0,0,0,331,S003
P0002,01-12-23,428,99,329,466,S003
P0003,01-12-23,86,86,0,162,S003
P0004,01-12-23,417,191,226,601,S003
P0005,01-12-23,375,131,244,0,S003
P0006,01-12-23,108,108,0,123,S003
P0007,01-12-23,449,53,396,0,S003
P0008,01-12-23,209,76,133,126,S003
P0009,01-12-23,80,73,7,88,S003
P0010,01-12-23,137,113,24,154,S003
P0011,01-12-23,341,127,214,477,S003
P0012,01-12-23,325,60,265,0,S003
P0013,01-12-23,584,111,473,0,S003
P0014,01-12-23,219,150,69,0,S003
P0015,01-12-23,307,121,186,0,S003
P0016,01-12-23,427,169,258,0,S003
P0017,01-12-23,398,19,379,0,S003
P0018,01-12-23,552,26,526,0,S003
P0019,01-12-23,93,73,20,108,S003
P0020,01-12-23,176,96,80,623,S003
P0001,01-12-23,569,55,514,0,S004
P0002,01-12-23,247,161,86,295,S004
P0003,01-12-23,635,74,561,0,S004
P0004,01-12-23,330,155,175,0,S004
P0005,01-12-23,119,92,27,130,S004
P0006,01-12-23,399,42,357,0,S004
P0007,01-12-23,633,24,609,0,S004
P0008,01-12-23,76,76,0,79,S004
P0009,01-12-23,511,53,458,0,S004
P0010,01-12-23,2,2,0,0,S004
P0011,01-12-23,654,188,466,961,S004
P0012,01-12-23,130,73,57,114,S004
P0013,01-12-23,209,76,133,0,S004
P0014,01-12-23,210,56,154,0,S004
P0015,01-12-23,244,72,172,150,S004
P0016,01-12-23,421,60,361,0,S004
P0017,01-12-23,108,79,29,98,S004
P0018,01-12-23,138,57,81,0,S004
P0019,01-12-23,139,72,67,102,S004
P0020,01-12-23,70,59,11,0,S004
P0001,01-12-23,136,136,0,359,S005
P0002,01-12-23,214,153,61,0,S005
P0003,01-12-23,161,142,19,201,S005
P0004,01-12-23,187,95,92,110,S005
P0005,01-12-23,304,135,169,224,S005
P0006,01-12-23,1216,110,1106,0,S005
P0007,01-12-23,379,106,273,0,S005
P0008,01-12-23,91,91,0,188,S005
P0009,01-12-23,124,124,0,830,S005
P0010,01-12-23,503,206,297,590,S005
P0011,01-12-23,312,38,274,0,S005
P0012,01-12-23,302,64,238,0,S005
P0013,01-12-23,70,70,0,399,S005
P0014,01-12-23,295,42,253,0,S005
P0015,01-12-23,341,94,247,222,S005
P0016,01-12-23,223,108,115,453,S005
P0017,01-12-23,139,132,7,161,S005
P0018,01-12-23,95,95,0,135,S005
P0019,01-12-23,120,86,34,155,S005
P0020,01-12-23,93,32,61,50,S005
P0001,02-12-23,202,159,43,275,S001
P0002,02-12-23,276,63,213,0,S001
P0003,02-12-23,704,143,561,0,S001
P0004,02-12-23,235,127,108,193,S001
P0005,02-12-23,306,133,173,0,S001
P0006,02-12-23,167,149,18,462,S001
P0007,02-12-23,415,206,209,0,S001
P0008,02-12-23,72,72,0,104,S001
P0009,02-12-23,186,137,49,225,S001
P0010,02-12-23,228,138,90,0,S001
P0011,02-12-23,70,69,1,0,S001
P0012,02-12-23,334,122,212,302,S001
P0013,02-12-23,72,72,0,169,S001
P0014,02-12-23,418,87,331,0,S001
P0015,02-12-23,148,148,0,171,S001
P0016,02-12-23,457,99,358,0,S001
P0017,02-12-23,97,46,51,0,S001
P0018,02-12-23,146,123,23,109,S001
P0019,02-12-23,119,119,0,95,S001
P0020,02-12-23,519,126,393,566,S001
P0001,02-12-23,447,146,301,522,S002
P0002,02-12-23,297,136,161,232,S002
P0003,02-12-23,471,177,294,557,S002
P0004,02-12-23,212,57,155,0,S002
P0005,02-12-23,732,112,620,0,S002
P0006,02-12-23,133,111,22,165,S002
P0007,02-12-23,293,157,136,472,S002
