product_id,product_name,Category,sku,unit,reorder_level
P0014,Toys,Toys,,80,103
P0015,Electronics,Electronics,,303,26
P0016,Groceries,Groceries,,253,129
P0017,Furniture,Furniture,,123,126
P0018,Toys,Toys,,103,144
P0019,Clothing,Clothing,,162,94
P0020,Furniture,Furniture,,65,82
P0001,Electronics,Electronics,,208,54
P0002,Furniture,Furniture,,16,101
P0003,Furniture,Furniture,,3,60
P0004,Furniture,Furniture,,320,160
P0005,Electronics,Electronics,,167,167
P0006,Groceries,Groceries,,293,139
P0007,Electronics,Electronics,,197,76
P0008,Toys,Toys,,130,50
P0009,Electronics,Electronics,,76,195
P0010,Toys,Toys,,269,184
P0011,Clothing,Clothing,,71,178
P0012,Groceries,Groceries,,1,114
P0013,Toys,Toys,,63,177
P0014,Toys,Toys,,242,133
P0015,Furniture,Furniture,,68,75
P0016,Toys,Toys,,161,176
P0017,Groceries,Groceries,,178,156
P0018,Toys,Toys,,101,139
P0019,Clothing,Clothing,,20,184
P0020,Groceries,Groceries,,131,42
P0001,Furniture,Furniture,,8,137
P0002,Furniture,Furniture,,104,144
P0003,Furniture,Furniture,,81,70
P0004,Clothing,Clothing,,219,59
P0005,Furniture,Furniture,,138,92
P0006,Clothing,Clothing,,426,198
P0007,Furniture,Furniture,,33,103
P0008,Groceries,Groceries,,112,39
P0009,Clothing,Clothing,,92,137
P0010,Toys,Toys,,47,33
P0011,Groceries,Groceries,,18,124
P0012,Groceries,Groceries,,88,40
P0013,Clothing,Clothing,,103,167
P0014,Clothing,Clothing,,39,192
P0015,Toys,Toys,,22,110
P0016,Furniture,Furniture,,38,188
P0017,Furniture,Furniture,,30,68
P0018,Clothing,Clothing,,301,78
P0019,Groceries,Groceries,,342,59
P0020,Groceries,Groceries,,39,186
P0001,Electronics,Electronics,,111,191
P0002,Toys,Toys,,324,21
P0003,Toys,Toys,,217,159
P0004,Furniture,Furniture,,171,71
P0005,Groceries,Groceries,,133,113
P0006,Furniture,Furniture,,46,186
P0007,Toys,Toys,,111,52
P0008,Toys,Toys,,176,142
P0009,Clothing,Clothing,,209,107
P0010,Furniture,Furniture,,175,161
P0011,Electronics,Electronics,,77,164
P0012,Furniture,Furniture,,72,30
P0013,Clothing,Clothing,,84,90
P0014,Electronics,Electronics,,110,63
P0015,Furniture,Furniture,,86,51
P0016,Groceries,Groceries,,168,80
P0017,Toys,Toys,,113,31
P0018,Electronics,Electronics,,364,91
P0019,Toys,Toys,,134,115
P0020,Groceries,Groceries,,83,104
P0001,Groceries,Groceries,,36,74
P0002,Furniture,Furniture,,65,108
P0003,Clothing,Clothing,,187,70
P0004,Clothing,Clothing,,150,39
P0005,Toys,Toys,,265,155
P0006,Groceries,Groceries,,314,70
P0007,Electronics,Electronics,,8,136
P0008,Clothing,Clothing,,15,111
P0009,Electronics,Electronics,,73,168
P0010,Furniture,Furniture,,274,51
P0011,Clothing,Clothing,,32,20
P0012,Toys,Toys,,257,142
P0013,Clothing,Clothing,,160,64
P0014,Toys,Toys,,152,114
P0015,Clothing,Clothing,,153,22
P0016,Groceries,Groceries,,191,142
P0017,Toys,Toys,,66,173
P0018,Groceries,Groceries,,324,178
P0019,Electronics,Electronics,,144,199
P0020,Furniture,Furniture,,54,29
P0001,Furniture,Furniture,,136,48
P0002,Clothing,Clothing,,36,47
P0003,Toys,Toys,,23,150
P0004,Toys,Toys,,83,199
P0005,Electronics,Electronics,,180,24
P0006,Groceries,Groceries,,236,132
P0007,Clothing,Clothing,,301,124
P0008,Groceries,Groceries,,247,113
P0009,Groceries,Groceries,,125,23
P0010,Furniture,Furniture,,415,70
P0011,Electronics,Electronics,,71,41
P0012,Groceries,Groceries,,247,111
P0013,Electronics,Electronics,,15,182
P0014,Toys,Toys,,171,93
P0015,Groceries,Groceries,,271,126
P0016,Clothing,Clothing,,305,21
P0017,Groceries,Groceries,,391,126
P0018,Clothing,Clothing,,96,180
P0019,Electronics,Electronics,,44,43
P0020,Groceries,Groceries,,120,101
P0001,Electronics,Electronics,,166,131
P0002,Toys,Toys,,109,127
P0003,Groceries,Groceries,,375,48
P0004,Groceries,Groceries,,114,21
P0005,Clothing,Clothing,,141,136
P0006,Toys,Toys,,112,108
P0007,Toys,Toys,,0,58
P0008,Furniture,Furniture,,56,82
P0009,Groceries,Groceries,,60,27
P0010,Electronics,Electronics,,193,63
P0011,Furniture,Furniture,,58,85
P0012,Toys,Toys,,48,191
P0013,Clothing,Clothing,,2,30
P0014,Clothing,Clothing,,29,150
P0015,Electronics,Electronics,,144,79
P0016,Electronics,Electronics,,63,167
P0017,Toys,Toys,,71,109
P0018,Clothing,Clothing,,177,98
P0019,Toys,Toys,,355,170
P0020,Groceries,Groceries,,58,122
P0001,Electronics,Electronics,,62,114
P0002,Clothing,Clothing,,87,143
P0003,Electronics,Electronics,,38,63
P0004,Electronics,Electronics,,77,109
P0005,Electronics,Electronics,,181,179
P0006,Groceries,Groceries,,33,28
P0007,Clothing,Clothing,,162,179
P0008,Electronics,Electronics,,65,42
P0009,Toys,Toys,,115,84
P0010,Furniture,Furniture,,113,110
P0011,Electronics,Electronics,,70,180
P0012,Toys,Toys,,125,188
P0013,Electronics,Electronics,,173,88
P0014,Groceries,Groceries,,185,129
P0015,Groceries,Groceries,,11,113
P0016,Furniture,Furniture,,39,66
P0017,Electronics,Electronics,,62,94
P0018,Furniture,Furniture,,45,125
P0019,Toys,Toys,,171,81
P0020,Groceries,Groceries,,39,91
P0001,Clothing,Clothing,,9,93
P0002,Toys,Toys,,1,24
P0003,Groceries,Groceries,,297,79
P0004,Groceries,Groceries,,77,169
P0005,Clothing,Clothing,,302,107
P0006,Groceries,Groceries,,29,92
P0007,Groceries,Groceries,,184,32
P0008,Toys,Toys,,20,72
P0009,Furniture,Furniture,,2,157
P0010,Clothing,Clothing,,55,191
P0011,Furniture,Furniture,,147,88
P0012,Toys,Toys,,436,21
P0013,Furniture,Furniture,,217,64
P0014,Electronics,Electronics,,47,130
P0015,Clothing,Clothing,,150,147
P0016,Groceries,Groceries,,6,198
P0017,Furniture,Furniture,,92,112
P0018,Groceries,Groceries,,156,174
P0019,Groceries,Groceries,,135,53
P0020,Clothing,Clothing,,203,94
P0001,Toys,Toys,,82,115
P0002,Clothing,Clothing,,93,130
P0003,Clothing,Clothing,,1,67
P0004,Clothing,Clothing,,91,198
P0005,Furniture,Furniture,,378,115
P0006,Furniture,Furniture,,52,141
P0007,Groceries,Groceries,,11,183
P0008,Electronics,Electronics,,361,169
P0009,Furniture,Furniture,,251,26
P0010,Groceries,Groceries,,432,165
P0011,Toys,Toys,,258,180
P0012,Toys,Toys,,150,33
P0013,Toys,Toys,,165,121
P0014,Groceries,Groceries,,67,166
P0015,Electronics,Electronics,,61,177
P0016,Groceries,Groceries,,219,52
P0017,Electronics,Electronics,,101,135
P0018,Furniture,Furniture,,126,106
P0019,Electronics,Electronics,,149,166
P0020,Clothing,Clothing,,344,31
P0001,Clothing,Clothing,,52,189
P0002,Clothing,Clothing,,131,117
P0003,Clothing,Clothing,,111,174
P0004,Clothing,Clothing,,139,42
P0005,Electronics,Electronics,,53,126
P0006,Groceries,Groceries,,7,104
P0007,Toys,Toys,,124,71
P0008,Electronics,Electronics,,36,55
P0009,Toys,Toys,,157,104
P0010,Furniture,Furniture,,312,72
P0011,Electronics,Electronics,,77,54
P0012,Electronics,Electronics,,199,55
P0013,Groceries,Groceries,,224,67
P0014,Furniture,Furniture,,127,113
P0015,Groceries,Groceries,,127,187
P0016,Electronics,Electronics,,268,92
P0017,Toys,Toys,,8,200
P0018,Toys,Toys,,177,121
P0019,Toys,Toys,,100,134
P0020,Toys,Toys,,150,147
P0001,Toys,Toys,,10,89
P0002,Groceries,Groceries,,216,119
P0003,Electronics,Electronics,,12,134
P0004,Groceries,Groceries,,169,78
P0005,Groceries,Groceries,,47,143
P0006,Toys,Toys,,296,39
P0007,Groceries,Groceries,,192,126
P0008,Electronics,Electronics,,56,198
P0009,Groceries,Groceries,,157,119
P0010,Clothing,Clothing,,85,155
P0011,Electronics,Electronics,,120,96
P0012,Furniture,Furniture,,154,89
P0013,Toys,Toys,,375,96
P0014,Electronics,Electronics,,440,54
P0015,Electronics,Electronics,,179,184
P0016,Furniture,Furniture,,138,90
P0017,Clothing,Clothing,,345,142
P0018,Furniture,Furniture,,327,56
P0019,Furniture,Furniture,,10,194
P0020,Furniture,Furniture,,431,190
P0001,Toys,Toys,,34,96
P0002,Groceries,Groceries,,18,162
P0003,Clothing,Clothing,,77,69
P0004,Electronics,Electronics,,283,118
P0005,Electronics,Electronics,,104,83
P0006,Furniture,Furniture,,6,23
P0007,Electronics,Electronics,,75,131
P0008,Clothing,Clothing,,172,29
P0009,Furniture,Furniture,,87,173
P0010,Clothing,Clothing,,14,157
P0011,Groceries,Groceries,,129,189
P0012,Clothing,Clothing,,34,184
P0013,Toys,Toys,,81,171
P0014,Furniture,Furniture,,237,182
P0015,Groceries,Groceries,,312,25
P0016,Furniture,Furniture,,122,144
P0017,Furniture,Furniture,,20,75
P0018,Electronics,Electronics,,118,82
P0019,Groceries,Groceries,,127,131
P0020,Toys,Toys,,3,75
P0001,Furniture,Furniture,,168,34
P0002,Furniture,Furniture,,84,28
P0003,Groceries,Groceries,,42,162
P0004,Toys,Toys,,8,130
P0005,Furniture,Furniture,,129,127
P0006,Furniture,Furniture,,40,146
P0007,Toys,Toys,,29,151
P0008,Groceries,Groceries,,52,89
P0009,Electronics,Electronics,,355,20
P0010,Toys,Toys,,352,138
P0011,Furniture,Furniture,,39,124
P0012,Clothing,Clothing,,218,35
P0013,Toys,Toys,,36,57
P0014,Electronics,Electronics,,39,124
P0015,Furniture,Furniture,,9,48
P0016,Toys,Toys,,33,140
P0017,Toys,Toys,,71,164
P0018,Electronics,Electronics,,121,94
P0019,Groceries,Groceries,,139,181
P0020,Toys,Toys,,12,95
P0001,Groceries,Groceries,,34,150
P0002,Groceries,Groceries,,130,129
P0003,Clothing,Clothing,,34,83
P0004,Toys,Toys,,204,105
P0005,Electronics,Electronics,,125,38
P0006,Electronics,Electronics,,283,29
P0007,Electronics,Electronics,,415,28
P0008,Clothing,Clothing,,88,114
P0009,Toys,Toys,,88,187
P0010,Electronics,Electronics,,31,69
P0011,Electronics,Electronics,,323,33
P0012,Furniture,Furniture,,133,85
P0013,Furniture,Furniture,,144,170
P0014,Furniture,Furniture,,133,199
P0015,Furniture,Furniture,,157,131
P0016,Toys,Toys,,41,135
P0017,Groceries,Groceries,,264,196
P0018,Clothing,Clothing,,108,200
P0019,Electronics,Electronics,,336,49
P0020,Electronics,Electronics,,50,137
P0001,Electronics,Electronics,,276,171
P0002,Toys,Toys,,311,74
P0003,Groceries,Groceries,,98,175
P0004,Clothing,Clothing,,186,42
P0005,Electronics,Electronics,,3,77
P0006,Furniture,Furniture,,44,62
P0007,Clothing,Clothing,,9,198
P0008,Clothing,Clothing,,21,102
P0009,Furniture,Furniture,,40,110
P0010,Clothing,Clothing,,318,64
P0011,Electronics,Electronics,,325,64
P0012,Clothing,Clothing,,90,120
P0013,Electronics,Electronics,,39,24
P0014,Electronics,Electronics,,241,114
P0015,Furniture,Furniture,,111,152
P0016,Toys,Toys,,135,51
P0017,Electronics,Electronics,,326,66
P0018,Electronics,Electronics,,143,121
P0019,Furniture,Furniture,,15,71
P0020,Toys,Toys,,111,22
P0001,Groceries,Groceries,,44,41
P0002,Furniture,Furniture,,26,128
P0003,Clothing,Clothing,,36,166
P0004,Electronics,Electronics,,3,63
P0005,Electronics,Electronics,,194,199
P0006,Furniture,Furniture,,48,91
P0007,Furniture,Furniture,,43,147
P0008,Clothing,Clothing,,27,123
P0009,Furniture,Furniture,,53,162
P0010,Electronics,Electronics,,77,191
P0011,Furniture,Furniture,,133,89
P0012,Toys,Toys,,93,197
P0013,Toys,Toys,,49,123
P0014,Toys,Toys,,15,69
P0015,Groceries,Groceries,,131,86
P0016,Furniture,Furniture,,366,168
P0017,Electronics,Electronics,,82,70
P0018,Electronics,Electronics,,69,97
P0019,Electronics,Electronics,,5,72
P0020,Furniture,Furniture,,264,22
P0001,Clothing,Clothing,,15,107
P0002,Electronics,Electronics,,25,124
P0003,Furniture,Furniture,,260,124
P0004,Furniture,Furniture,,74,65
P0005,Furniture,Furniture,,76,54
P0006,Clothing,Clothing,,449,71
P0007,Clothing,Clothing,,49,89
P0008,Furniture,Furniture,,288,41
P0009,Furniture,Furniture,,153,120
P0010,Groceries,Groceries,,179,44
P0011,Electronics,Electronics,,203,27
P0012,Toys,Toys,,272,190
P0013,Toys,Toys,,22,194
P0014,Groceries,Groceries,,66,185
P0015,Groceries,Groceries,,2,37
P0016,Groceries,Groceries,,172,84
P0017,Groceries,Groceries,,10,77
P0018,Furniture,Furniture,,300,95
P0019,Clothing,Clothing,,172,88
P0020,Furniture,Furniture,,4,85
P0001,Toys,Toys,,269,41
P0002,Clothing,Clothing,,234,24
P0003,Electronics,Electronics,,188,34
P0004,Electronics,Electronics,,78,25
P0005,Electronics,Electronics,,314,119
P0006,Toys,Toys,,108,49
P0007,Toys,Toys,,36,85
P0008,Groceries,Groceries,,1,127
P0009,Clothing,Clothing,,150,61
P0010,Groceries,Groceries,,40,115
P0011,Toys,Toys,,116,160
P0012,Groceries,Groceries,,102,140
P0013,Groceries,Groceries,,321,44
P0014,Groceries,Groceries,,75,135
P0015,Furniture,Furniture,,302,164
P0016,Clothing,Clothing,,122,108
P0017,Electronics,Electronics,,87,101
P0018,Electronics,Electronics,,15,183
P0019,Clothing,Clothing,,111,51
P0020,Clothing,Clothing,,6,188
P0001,Groceries,Groceries,,9,198
P0002,Groceries,Groceries,,171,83
P0003,Furniture,Furniture,,185,168
P0004,Electronics,Electronics,,105,114
P0005,Toys,Toys,,33,100
P0006,Furniture,Furniture,,56,124
P0007,Electronics,Electronics,,25,63
P0008,Groceries,Groceries,,16,156
P0009,Clothing,Clothing,,312,186
P0010,Electronics,Electronics,,405,115
P0011,Clothing,Clothing,,85,167
P0012,Groceries,Groceries,,70,177
P0013,Toys,Toys,,26,23
P0014,Electronics,Electronics,,307,142
P0015,Groceries,Groceries,,152,155
P0016,Toys,Toys,,64,29
P0017,Groceries,Groceries,,188,91
P0018,Toys,Toys,,70,116
P0019,Groceries,Groceries,,10,26
P0020,Toys,Toys,,122,52
P0001,Toys,Toys,,291,133
P0002,Groceries,Groceries,,142,49
P0003,Furniture,Furniture,,63,155
P0004,Clothing,Clothing,,45,113
P0005,Groceries,Groceries,,130,92
P0006,Electronics,Electronics,,88,167
P0007,Groceries,Groceries,,4,127
P0008,Toys,Toys,,175,138
P0009,Furniture,Furniture,,153,165
P0010,Furniture,Furniture,,314,119
P0011,Toys,Toys,,70,67
P0012,Toys,Toys,,20,105
P0013,Toys,Toys,,160,186
P0014,Toys,Toys,,33,86
P0015,Clothing,Clothing,,278,103
P0016,Furniture,Furniture,,270,59
P0017,Groceries,Groceries,,56,197
P0018,Toys,Toys,,98,176
P0019,Toys,Toys,,80,84
P0020,Furniture,Furniture,,72,57
P0001,Clothing,Clothing,,374,83
P0002,Furniture,Furniture,,22,177
P0003,Clothing,Clothing,,61,117
P0004,Groceries,Groceries,,128,76
P0005,Electronics,Electronics,,58,162
P0006,Groceries,Groceries,,146,115
P0007,Clothing,Clothing,,149,177
P0008,Clothing,Clothing,,22,136
P0009,Furniture,Furniture,,296,123
P0010,Groceries,Groceries,,98,117
P0011,Groceries,Groceries,,50,140
P0012,Clothing,Clothing,,130,61
P0013,Toys,Toys,,169,87
P0014,Clothing,Clothing,,121,59
P0015,Furniture,Furniture,,195,105
P0016,Furniture,Furniture,,172,152
P0017,Electronics,Electronics,,25,51
P0018,Groceries,Groceries,,188,75
P0019,Furniture,Furniture,,262,186
P0020,Groceries,Groceries,,283,190
P0001,Groceries,Groceries,,127,143
P0002,Toys,Toys,,110,77
P0003,Clothing,Clothing,,290,174
P0004,Electronics,Electronics,,60,140
P0005,Electronics,Electronics,,72,109
P0006,Furniture,Furniture,,21,96
P0007,Furniture,Furniture,,20,105
P0008,Electronics,Electronics,,86,187
P0009,Electronics,Electronics,,252,164
P0010,Toys,Toys,,111,25
P0011,Clothing,Clothing,,248,92
P0012,Clothing,Clothing,,53,154
P0013,Toys,Toys,,171,76
P0014,Electronics,Electronics,,285,152
P0015,Furniture,Furniture,,22,189
P0016,Clothing,Clothing,,144,185
P0017,Toys,Toys,,401,188
P0018,Clothing,Clothing,,36,118
P0019,Groceries,Groceries,,294,135
P0020,Groceries,Groceries,,31,134
P0001,Toys,Toys,,128,118
P0002,Furniture,Furniture,,118,180
P0003,Clothing,Clothing,,91,36
P0004,Groceries,Groceries,,115,32
P0005,Toys,Toys,,30,176
P0006,Toys,Toys,,105,176
P0007,Toys,Toys,,287,183
P0008,Electronics,Electronics,,61,60
P0009,Toys,Toys,,66,114
P0010,Furniture,Furniture,,158,133
P0011,Clothing,Clothing,,394,51
P0012,Electronics,Electronics,,137,160
P0013,Groceries,Groceries,,217,54
P0014,Toys,Toys,,93,176
P0015,Groceries,Groceries,,184,107
P0016,Toys,Toys,,55,140
P0017,Furniture,Furniture,,132,146
P0018,Electronics,Electronics,,117,129
P0019,Groceries,Groceries,,7,197
P0020,Electronics,Electronics,,273,137
P0001,Groceries,Groceries,,140,78
P0002,Toys,Toys,,26,39
P0003,Electronics,Electronics,,108,82
P0004,Toys,Toys,,27,58
P0005,Toys,Toys,,155,189
P0006,Clothing,Clothing,,66,196
P0007,Clothing,Clothing,,299,198
P0008,Clothing,Clothing,,73,75
P0009,Clothing,Clothing,,276,168
P0010,Electronics,Electronics,,111,128
P0011,Toys,Toys,,100,152
P0012,Toys,Toys,,254,198
P0013,Groceries,Groceries,,236,182
P0014,Clothing,Clothing,,75,34
P0015,Toys,Toys,,142,194
P0016,Clothing,Clothing,,98,105
P0017,Clothing,Clothing,,21,66
P0018,Furniture,Furniture,,456,195
P0019,Electronics,Electronics,,188,123
P0020,Electronics,Electronics,,151,38
P0001,Toys,Toys,,18,114
P0002,Groceries,Groceries,,363,49
P0003,Electronics,Electronics,,264,121
P0004,Clothing,Clothing,,162,131
P0005,Clothing,Clothing,,62,81
P0006,Furniture,Furniture,,139,199
P0007,Groceries,Groceries,,59,143
P0008,Clothing,Clothing,,209,107
P0009,Furniture,Furniture,,238,152
P0010,Clothing,Clothing,,68,144
P0011,Clothing,Clothing,,59,181
P0012,Clothing,Clothing,,228,116
P0013,Clothing,Clothing,,56,77
P0014,Toys,Toys,,139,30
P0015,Electronics,Electronics,,45,82
P0016,Furniture,Furniture,,320,68
P0017,Furniture,Furniture,,88,25
P0018,Electronics,Electronics,,173,33
P0019,Groceries,Groceries,,108,129
P0020,Toys,Toys,,134,139
P0001,Toys,Toys,,80,73
P0002,Clothing,Clothing,,129,57
P0003,Clothing,Clothing,,33,181
P0004,Electronics,Electronics,,187,158
P0005,Furniture,Furniture,,82,153
P0006,Clothing,Clothing,,33,199
P0007,Furniture,Furniture,,408,194
P0008,Furniture,Furniture,,42,122
P0009,Furniture,Furniture,,260,76
P0010,Electronics,Electronics,,231,123
P0011,Clothing,Clothing,,83,186
P0012,Toys,Toys,,298,200
P0013,Groceries,Groceries,,193,198
P0014,Furniture,Furniture,,160,191
P0015,Groceries,Groceries,,241,63
P0016,Groceries,Groceries,,265,46
P0017,Clothing,Clothing,,29,63
P0018,Clothing,Clothing,,15,141
P0019,Furniture,Furniture,,306,96
P0020,Furniture,Furniture,,55,142
P0001,Clothing,Clothing,,369,52
P0002,Clothing,Clothing,,92,85
P0003,Electronics,Electronics,,386,142
P0004,Toys,Toys,,355,73
P0005,Furniture,Furniture,,410,132
P0006,Clothing,Clothing,,169,175
P0007,Clothing,Clothing,,109,152
P0008,Electronics,Electronics,,316,145
P0009,Furniture,Furniture,,3,33
P0010,Groceries,Groceries,,56,129
P0011,Groceries,Groceries,,196,186
P0012,Clothing,Clothing,,93,55
P0013,Furniture,Furniture,,281,117
P0014,Electronics,Electronics,,124,135
P0015,Furniture,Furniture,,12,64
P0016,Toys,Toys,,51,48
P0017,Toys,Toys,,1,30
P0018,Electronics,Electronics,,129,45
P0019,Electronics,Electronics,,55,60
P0020,Furniture,Furniture,,38,59
P0001,Clothing,Clothing,,27,81
P0002,Electronics,Electronics,,4,148
P0003,Groceries,Groceries,,147,124
P0004,Toys,Toys,,306,61
P0005,Furniture,Furniture,,94,62
P0006,Furniture,Furniture,,18,24
P0007,Electronics,Electronics,,287,146
P0008,Groceries,Groceries,,26,153
P0009,Clothing,Clothing,,139,157
P0010,Toys,Toys,,69,166
P0011,Toys,Toys,,304,165
P0012,Furniture,Furniture,,36,192
P0013,Toys,Toys,,53,121
P0014,Toys,Toys,,50,36
P0015,Furniture,Furniture,,56,162
P0016,Clothing,Clothing,,248,37
P0017,Toys,Toys,,134,78
P0018,Clothing,Clothing,,38,179
P0019,Furniture,Furniture,,108,42
P0020,Electronics,Electronics,,27,140
P0001,Electronics,Electronics,,99,99
P0002,Groceries,Groceries,,296,30
P0003,Clothing,Clothing,,92,94
P0004,Groceries,Groceries,,286,20
P0005,Furniture,Furniture,,37,103
P0006,Clothing,Clothing,,36,174
P0007,Electronics,Electronics,,191,117
P0008,Electronics,Electronics,,239,136
P0009,Furniture,Furniture,,48,156
P0010,Groceries,Groceries,,144,178
P0011,Furniture,Furniture,,198,118
P0012,Clothing,Clothing,,152,101
P0013,Furniture,Furniture,,463,35
P0014,Furniture,Furniture,,86,180
P0015,Clothing,Clothing,,263,35
P0016,Toys,Toys,,48,83
P0017,Toys,Toys,,129,125
P0018,Groceries,Groceries,,106,124
P0019,Toys,Toys,,2,167
P0020,Toys,Toys,,60,175
P0001,Electronics,Electronics,,359,139
P0002,Clothing,Clothing,,29,172
P0003,Clothing,Clothing,,358,161
P0004,Electronics,Electronics,,95,130
P0005,Furniture,Furniture,,95,180
P0006,Clothing,Clothing,,171,137
P0007,Furniture,Furniture,,12,78
P0008,Electronics,Electronics,,59,188
P0009,Electronics,Electronics,,53,151
P0010,Electronics,Electronics,,72,55
P0011,Clothing,Clothing,,5,34
P0012,Groceries,Groceries,,169,154
P0013,Electronics,Electronics,,24,105
P0014,Toys,Toys,,396,78
P0015,Clothing,Clothing,,80,200
P0016,Electronics,Electronics,,56,42
P0017,Groceries,Groceries,,11,92
P0018,Toys,Toys,,33,56
P0019,Toys,Toys,,205,44
P0020,Electronics,Electronics,,143,138
P0001,Toys,Toys,,88,136
P0002,Furniture,Furniture,,73,79
P0003,Electronics,Electronics,,165,139
P0004,Groceries,Groceries,,119,49
P0005,Clothing,Clothing,,272,28
P0006,Electronics,Electronics,,188,45
P0007,Electronics,Electronics,,17,147
P0008,Toys,Toys,,440,150
P0009,Furniture,Furniture,,128,36
P0010,Groceries,Groceries,,80,194
P0011,Electronics,Electronics,,250,183
P0012,Furniture,Furniture,,31,106
P0013,Furniture,Furniture,,141,148
P0014,Toys,Toys,,202,105
P0015,Toys,Toys,,300,88
P0016,Furniture,Furniture,,127,54
P0017,Toys,Toys,,226,187
P0018,Furniture,Furniture,,156,43
P0019,Electronics,Electronics,,176,148
P0020,Toys,Toys,,134,27
P0001,Electronics,Electronics,,25,89
P0002,Furniture,Furniture,,299,108
P0003,Clothing,Clothing,,132,71
P0004,Clothing,Clothing,,25,180
P0005,Toys,Toys,,3,89
P0006,Electronics,Electronics,,167,75
